fixed	4	383	aMsa	<ls>ŚAT. BR. 3,5,1,5. 6.</ls>	<ls>ŚAT. BR. 3,5,1,5.</ls> <ls n="ŚAT. BR. 3,5,1,">6.</ls>
True	4	393758	nI	<ls n="ŚAT. BR.">3,3,1,7.</ls>	
True	4	393790	nI	<ls>ŚAT. BR. 2,5,2,20.</ls>	
True	4	393802	nI	<ls>ŚAT. BR. 5,3,3,6.</ls>	
True	4	393802	nI	<ls n="ŚAT. BR.">7,3,2,18.</ls>	
True	4	393847	nI	<ls>ŚAT. BR. 12,9,1,14.</ls>	
True	4	393854	nI	<ls>ŚAT. BR. 1,1,1,12.</ls>	
True	4	393854	nI	<ls n="ŚAT. BR.">7,3,2,4.</ls>	
True	4	393854	nI	<ls n="ŚAT. BR.">11,5,2,8.</ls>	
True	4	393855	nI	<ls n="ŚAT. BR.">3,6,3,9.</ls>	
fixed	4	393866	nI	<ls>ŚAT. BR. 1,9,2,32. 11,26,1. 14,2,2,50.</ls>	<ls>ŚAT. BR. 1,9,2,32.</ls> <ls n="ŚAT. BR. 1,">11,26,1.</ls> <ls n="ŚAT. BR.">14,2,2,50.</ls>
True	4	393990	nI	<ls>ŚAT. BR. 4,3,3,19.</ls>	
True	4	394087	nI	<ls>ŚAT. BR. 11,1,5,3.</ls>	
True	4	394100	nI	<ls>ŚAT. BR. 14,9,3,1.</ls>	
fixed	4	394107	nI	<ls>ŚAT. BR. 1,6,4,10. 11. 2,4,4,15.</ls>	<ls>ŚAT. BR. 1,6,4,10.</ls> <ls n="ŚAT. BR. 1,6,4,">11.</ls> <ls n="ŚAT. BR.">2,4,4,15.</ls>
True	4	394375	nIcEs	<ls>ŚAT. BR. 1,8,3,14.</ls>	
True	4	394449	nIqa	<ls>ŚAT. BR. 1,1,2,9</ls>	
True	4	394449	nIqa	<ls n="ŚAT. BR.">3,3,4,1.</ls>	
True	4	394449	nIqa	<ls n="ŚAT. BR. 3,">6,3,18.</ls>	
fixed	4	395004	nIla	<ls>ŚAT. BR. 14,7,2,12. 1,20.</ls>	<ls>ŚAT. BR. 14,7,2,12.</ls> <ls n="ŚAT. BR. 14,7,">1,20.</ls>
fixed	4	396073	nIvAra	<ls>ŚAT. BR. 5,1,4,14. 3,3,5.</ls>	<ls>ŚAT. BR. 5,1,4,14.</ls> <ls n="ŚAT. BR. 5,">3,3,5.</ls>
True	4	396096	nIvi	<ls>ŚAT. BR. 1,3,3,6.</ls>	
True	4	396097	nIvi	<ls n="ŚAT. BR.">2,4,2,24.</ls>	
True	4	396098	nIvi	<ls n="ŚAT. BR.">3,2,1,15.</ls>	
True	4	396244	nu	<ls>ŚAT. BR. 1,6,2,6.</ls>	
True	4	396244	nu	<ls n="ŚAT. BR.">2,2,2,7.</ls>	
True	4	396257	nu	<ls>ŚAT. BR. 4,1,5,10.</ls>	
True	4	396257	nu	<ls n="ŚAT. BR.">11,8,3,5.</ls>	
fixed	4	396273	nu	<ls>ŚAT. BR. 1,2,5,9. 3,1,26.</ls>	<ls>ŚAT. BR. 1,2,5,9.</ls> <ls n="ŚAT. BR. 1,">3,1,26.</ls>
True	4	396323	nu	<ls>ŚAT. BR. 14,6,1,4.</ls>	
True	4	396323	nu	<ls n="ŚAT. BR.">3,8,3,2.</ls>	
fixed	4	396516	nud	<ls>ŚAT. BR. 1,9,3,11. 11,5,5,8. 9.</ls>	<ls>ŚAT. BR. 1,9,3,11.</ls> <ls n="ŚAT. BR.">11,5,5,8.</ls> <ls n="ŚAT. BR. 11,5,5,">9.</ls>
True	4	396793	nUnam	<ls>ŚAT. BR. 1,4,1,16.</ls>	
True	4	396815	nUnam	<ls>ŚAT. BR. 1,4,1,16.</ls>	
None	4	396816	nUnam	<ls n="ŚAT. BR.">7,4,3. 6.</ls>	
fixed	4	396817	nUnam	<ls n="ŚAT. BR.">11,2,5,1. 4,1,2,4.</ls>	<ls n="ŚAT. BR.">11,2,5,1.</ls> <ls n="ŚAT. BR.">4,1,2,4.</ls>
True	4	397810	netar	<ls>ŚAT. BR. 4,6,8,1.</ls>	
True	4	398149	ned	<ls>ŚAT. BR. 14,6,1,10.</ls>	
True	4	398159	ned	<ls>ŚAT. BR. 1,8,1,16.</ls>	
True	4	398159	ned	<ls n="ŚAT. BR.">4,2,1,7.</ls>	
fixed	4	398166	ned	<ls>ŚAT. BR. 1,1,1,21. 4,5. 6. 4,1,10. 6,2,6. 4,3,4,3. 4,5,13. 13,6,2,20. 14,1,1,33.</ls>	<ls>ŚAT. BR. 1,1,1,21.</ls> <ls n="ŚAT. BR. 1,1,">4,5.</ls> <ls n="ŚAT. BR. 1,1,4,">6.</ls> <ls n="ŚAT. BR. 1,">4,1,10.</ls> <ls n="ŚAT. BR. 1,">6,2,6.</ls> <ls n="ŚAT. BR.">4,3,4,3.</ls> <ls n="ŚAT. BR. 4,">4,5,13.</ls> <ls n="ŚAT. BR.">13,6,2,20.</ls> <ls n="ŚAT. BR.">14,1,1,33.</ls>
fixed	4	398194	nedizWa	<ls>ŚAT. BR. 1,6,2,11. 2,5,1,1. 2,1,2. 12,1,3,22.</ls>	<ls>ŚAT. BR. 1,6,2,11.</ls> <ls n="ŚAT. BR.">2,5,1,1.</ls> <ls n="ŚAT. BR. 2,">2,1,2.</ls> <ls n="ŚAT. BR.">12,1,3,22.</ls>
True	4	398213	nedizWatama	<ls>ŚAT. BR. 3,1,1,5.</ls>	
True	4	398213	nedizWatama	<ls n="ŚAT. BR.">5,2,1,6.</ls>	
True	4	398238	nedIyaMs	<ls>ŚAT. BR. 3,1,4,15.</ls>	
True	4	398238	nedIyaMs	<ls n="ŚAT. BR.">9,1,2,40.</ls>	
True	4	398416	nemi	<ls>ŚAT. BR. 1,4,2,15.</ls>	
True	4	398417	nemi	<ls n="ŚAT. BR.">14,5,5,15.</ls>	
fixed	4	398562	nezwar	<ls>ŚAT. BR. 3,8,2,1. 4,4. 2,17. 18.</ls>	<ls>ŚAT. BR. 3,8,2,1.</ls> <ls n="ŚAT. BR. 3,8,">4,4.</ls> <ls n="ŚAT. BR. 3,8,">2,17.</ls> <ls n="ŚAT. BR. 3,8,2,">18.</ls>
True	4	398564	nezwar	<ls n="ŚAT. BR.">5,1,2,16. fgg.</ls>	
True	4	398873	nEdAGa	<ls>ŚAT. BR. 1,4,1,16</ls>	
True	4	398941	nEDruvi	<ls>ŚAT. BR. 14,9,4,33.</ls>	
True	4	399149	nEyagroDa	<ls>ŚAT. BR. 12,7,2,14</ls>	
True	4	399149	nEyagroDa	<ls n="ŚAT. BR. 12,">9,1,3.</ls>	
True	4	399150	nEyagroDa	<ls n="ŚAT. BR.">5,3,5,13.</ls>	
fixed	4	399279	nErfta	<ls>ŚAT. BR. 7,2,1,1. 8. 9,1,2,9.</ls>	<ls>ŚAT. BR. 7,2,1,1.</ls> <ls n="ŚAT. BR. 7,2,1,">8.</ls> <ls n="ŚAT. BR.">9,1,2,9.</ls>
fixed	4	399643	nEziDa	<ls>ŚAT. BR. 2,3,2,1. 2.</ls>	<ls>ŚAT. BR. 2,3,2,1.</ls> <ls n="ŚAT. BR. 2,3,2,">2.</ls>
fixed	4	399800	no	<ls>ŚAT. BR. 1,1,1,21. 4,2,1,7. 3,4,3.</ls>	<ls>ŚAT. BR. 1,1,1,21.</ls> <ls n="ŚAT. BR.">4,2,1,7.</ls> <ls n="ŚAT. BR. 4,">3,4,3.</ls>
True	4	399801	no	<ls n="ŚAT. BR.">14,7,2,24.</ls>	
True	4	399831	not	<ls>ŚAT. BR. 2,4,3,2.</ls>	
fixed	4	399895	nO	<ls>ŚAT. BR. 3,5,4,16. 6,2,3. 14,6,2,14.</ls>	<ls>ŚAT. BR. 3,5,4,16.</ls> <ls n="ŚAT. BR. 3,">6,2,3.</ls> <ls n="ŚAT. BR.">14,6,2,14.</ls>
True	4	399910	nO	<ls>ŚAT. BR. 1,8,1,4.</ls>	
True	4	399925	nO	<ls>ŚAT. BR. 4,2,5,10.</ls>	
fixed	4	400066	nyakta	<ls>ŚAT. BR. 1,6,3,17. 7,1,1. 3,3,4,10. 5,2,18. 2,1,1,1. 6,6,4,5.</ls>	<ls>ŚAT. BR. 1,6,3,17.</ls> <ls n="ŚAT. BR. 1,">7,1,1.</ls> <ls n="ŚAT. BR.">3,3,4,10.</ls> <ls n="ŚAT. BR. 3,">5,2,18.</ls> <ls n="ŚAT. BR.">2,1,1,1.</ls> <ls n="ŚAT. BR.">6,6,4,5.</ls>
True	4	400119	nyagroDa	<ls>ŚAT. BR. 5,3,5,13.</ls>	
True	4	400119	nyagroDa	<ls n="ŚAT. BR.">13,2,7,3.</ls>	
True	4	400215	nyaNga	<ls>ŚAT. BR. 1,8,1,27.</ls>	
fixed	4	400216	nyaNga	<ls n="ŚAT. BR.">4,5,10,2. 5.</ls>	<ls n="ŚAT. BR.">4,5,10,2.</ls> <ls n="ŚAT. BR. 4,5,10,">5.</ls>
True	4	400244	nyaYc	<ls>ŚAT. BR. 10,5,5,4.</ls>	
True	4	400245	nyaYc	<ls n="ŚAT. BR.">12,4,2,6.</ls>	
True	4	400250	nyaYc	<ls>ŚAT. BR. 11,4,2,6.</ls>	
fixed	4	400254	nyaYc	<ls>ŚAT. BR. 12,5,1,9. 12.</ls>	<ls>ŚAT. BR. 12,5,1,9.</ls> <ls n="ŚAT. BR. 12,5,1,">12.</ls>
True	4	400289	nyanta	<ls>ŚAT. BR. 3,5,2,8.</ls>	
True	4	400792	nyUna	<ls>ŚAT. BR. 2,5,1,20.</ls>	
True	4	400793	nyUna	<ls>ŚAT. BR. 10,3,2,13.</ls>	
None	4	400794	nyUna	<ls n="ŚAT. BR.">2,3,16.</ls>	
fixed	4	400828	nyUna	<ls>ŚAT. BR. 2,1,1,13. 5,1,20.</ls>	<ls>ŚAT. BR. 2,1,1,13.</ls> <ls n="ŚAT. BR. 2,">5,1,20.</ls>
None	4	400903	nvE	<ls n="ŚAT. BR.">9 bis 12</ls>	
True	4	400907	nvE	<ls>ŚAT. BR. 9,5,1,65.</ls>	
True	4	400908	nvE	<ls n="ŚAT. BR.">10,6,1,3.</ls>	
fixed	4	400909	nvE	<ls n="ŚAT. BR.">11,7,2,8. 4,2,1. 12,2,1,9. 4,1,3. 4.</ls>	<ls n="ŚAT. BR.">11,7,2,8.</ls> <ls n="ŚAT. BR. 11,">4,2,1.</ls> <ls n="ŚAT. BR.">12,2,1,9.</ls> <ls n="ŚAT. BR. 12,">4,1,3.</ls> <ls n="ŚAT. BR. 12,4,1,">4.</ls>
True	4	400980	paktar	<ls>ŚAT. BR. 10,4,2,19.</ls>	
True	4	400981	paktar	<ls n="ŚAT. BR.">3,3,4,17.</ls>	
None	4	401021	pakti	<ls>ŚAT. BR. 11,5. 7,1.</ls>	
True	4	401091	pakva	<ls>ŚAT. BR. 1,5,1,26.</ls>	
True	4	401091	pakva	<ls n="ŚAT. BR.">2,6,1,7.</ls>	
True	4	401096	pakva	<ls>ŚAT. BR. 6,1,2,22.</ls>	
True	4	401096	pakva	<ls n="ŚAT. BR.">7,2,1,7.</ls>	
fixed	4	401219	pakza	<ls>ŚAT. BR. 4,1,2,26. 10,2,1,1. 5.</ls>	<ls>ŚAT. BR. 4,1,2,26.</ls> <ls n="ŚAT. BR.">10,2,1,1.</ls> <ls n="ŚAT. BR. 10,2,1,">5.</ls>
True	4	401235	pakza	<ls>ŚAT. BR. 7,3,1,21.</ls>	
fixed	4	401252	pakza	<ls>ŚAT. BR. 6,1,1,3. 6. 7,1,2,13. 2,2,8. 10,2,1,4. 2,7.</ls>	<ls>ŚAT. BR. 6,1,1,3.</ls> <ls n="ŚAT. BR. 6,1,1,">6.</ls> <ls n="ŚAT. BR.">7,1,2,13.</ls> <ls n="ŚAT. BR. 7,">2,2,8.</ls> <ls n="ŚAT. BR.">10,2,1,4.</ls> <ls n="ŚAT. BR. 10,2,">2,7.</ls>
True	4	401253	pakza	<ls>ŚAT. BR. 12,2,3,7.</ls>	
False	4	401263	pakza	<ls>ŚAT. BR. 6,7,4,7. 2,2,28. 8,4,2,11. 11,1,5,3,7,4.</ls>	<ls>ŚAT. BR. 6,7,4,7.</ls> <ls n="ŚAT. BR. 6,">2,2,28.</ls> <ls n="ŚAT. BR.">8,4,2,11.</ls> <ls n="ŚAT. BR.">11,1,5,3</ls>
True	4	401631	pakzavant	<ls>ŚAT. BR. 9,4,4,6.</ls>	
True	4	401686	pakzahata	<ls>ŚAT. BR. 11,7,2,4.</ls>	
True	4	401752	pakzin	<ls>ŚAT. BR. 14,5,5,18.</ls>	
True	4	401887	pakzman	<ls>ŚAT. BR. 12,7,1,2.</ls>	
fixed	4	402224	paNkti	<ls>ŚAT. BR. 3,1,4,19. 20. 13,2,5,1.</ls>	<ls>ŚAT. BR. 3,1,4,19.</ls> <ls n="ŚAT. BR. 3,1,4,">20.</ls> <ls n="ŚAT. BR.">13,2,5,1.</ls>
True	4	402233	paNkti	<ls>ŚAT. BR. 8,2,4,3.</ls>	
True	4	402439	pac	<ls>ŚAT. BR. 2,3,2,8.</ls>	
True	4	402439	pac	<ls n="ŚAT. BR.">3,3,4,17.</ls>	
True	4	402439	pac	<ls n="ŚAT. BR.">11,7,1,2.</ls>	
True	4	402458	pac	<ls>ŚAT. BR. 5,3,5,4.</ls>	
True	4	402475	pac	<ls>ŚAT. BR. 6,1,2,22.</ls>	
None	4	402476	pac	<ls n="ŚAT. BR.">5,4,7.</ls>	
True	4	402479	pac	<ls>ŚAT. BR. 14,8,10,1.</ls>	
True	4	402482	pac	<ls>ŚAT. BR. 1,5,3,8.</ls>	
True	4	402491	pac	<ls>ŚAT. BR. 11,2,7,32.</ls>	
fixed	4	402492	pac	<ls n="ŚAT. BR.">1,6,1,3. 4,3,1,4.</ls>	<ls n="ŚAT. BR.">1,6,1,3.</ls> <ls n="ŚAT. BR.">4,3,1,4.</ls>
True	4	402505	pac	<ls>ŚAT. BR. 11,5,7,1.</ls>	
True	4	402509	pac	<ls>ŚAT. BR. 14,9,4,13.</ls>	
fixed	4	402648	pacana	<ls>ŚAT. BR. 14,1,2,21. 6,5,43,3. 4.</ls>	<ls>ŚAT. BR. 14,1,2,21.</ls> <ls n="ŚAT. BR.">6,5,43,3.</ls> <ls n="ŚAT. BR. 6,5,43,">4.</ls>
True	4	402732	pacCas	<ls>ŚAT. BR. 4,3,2,6.</ls>	
True	4	402732	pacCas	<ls n="ŚAT. BR.">11,5,4,13.</ls>	
True	4	402856	paYcakapAla	<ls>ŚAT. BR. 2,2,3,14.</ls>	
True	4	402856	paYcakapAla	<ls n="ŚAT. BR.">4,5,1,13.</ls>	
True	4	402995	paYcagfhIta	<ls>ŚAT. BR. 2,5,2,1.</ls>	
True	4	402995	paYcagfhIta	<ls n="ŚAT. BR.">7,2,3,4.</ls>	
fixed	4	403011	paYcacatvAriMSat	<ls>ŚAT. BR. 10,1,2,9. 4,2,13.</ls>	<ls>ŚAT. BR. 10,1,2,9.</ls> <ls n="ŚAT. BR. 10,">4,2,13.</ls>
fixed	4	403029	paYcacitika	<ls>ŚAT. BR. 6,3,1,25. 7,1,1,33. 9,2,1,10. 5,1,33.</ls>	<ls>ŚAT. BR. 6,3,1,25.</ls> <ls n="ŚAT. BR.">7,1,1,33.</ls> <ls n="ŚAT. BR.">9,2,1,10.</ls> <ls n="ŚAT. BR. 9,">5,1,33.</ls>
True	4	403063	paYcajana	<ls>ŚAT. BR. 14,7,2,9.</ls>	
True	4	403201	paYcatriMSa	<ls>ŚAT. BR. 7,1,2,22.</ls>	
True	4	403201	paYcatriMSa	<ls n="ŚAT. BR.">9,3,3,18.</ls>	
True	4	403201	paYcatriMSa	<ls n="ŚAT. BR.">10,5,4,15.</ls>	
fixed	4	403207	paYcatriMSat	<ls>ŚAT. BR. 9,1,1,43. 3,3,18.</ls>	<ls>ŚAT. BR. 9,1,1,43.</ls> <ls n="ŚAT. BR. 9,">3,3,18.</ls>
True	4	403269	paYcadaSa	<ls>ŚAT. BR. 6,2,2,9.</ls>	
True	4	403269	paYcadaSa	<ls n="ŚAT. BR.">8,4,3,10.</ls>	
True	4	403269	paYcadaSa	<ls n="ŚAT. BR.">12,2,4,10.</ls>	
True	4	403281	paYcadaSa	<ls>ŚAT. BR. 12,2,2,2.</ls>	
True	4	403286	paYcadaSa	<ls>ŚAT. BR. 1,3,5,7.</ls>	
True	4	403286	paYcadaSa	<ls n="ŚAT. BR.">8,5,1,10.</ls>	
True	4	403286	paYcadaSa	<ls n="ŚAT. BR.">12,2,4,10.</ls>	
True	4	403292	paYcadaSa	<ls>ŚAT. BR. 4,3,3,4.</ls>	
False	4	403293	paYcadaSa	<ls n="ŚAT. BR.">10,1,2,7. 13,5,3,10,4,9.</ls>	<ls n="ŚAT. BR.">10,1,2,7.</ls> <ls n="ŚAT. BR.">13,5,3,10</ls>
True	4	403317	paYcadaSan	<ls>ŚAT. BR. 3,5,1,2.</ls>	
True	4	403317	paYcadaSan	<ls n="ŚAT. BR.">11,2,1,5.</ls>	
True	4	403317	paYcadaSan	<ls n="ŚAT. BR.">13,2,2,10.</ls>	
True	4	403320	paYcadaSan	<ls>ŚAT. BR. 1,3,5,9.</ls>	
True	4	403320	paYcadaSan	<ls n="ŚAT. BR.">11,1,2,10.</ls>	
True	4	403324	paYcadaSan	<ls>ŚAT. BR. 11,5,1,10.</ls>	
True	4	403336	paYcadaSavant	<ls>ŚAT. BR. 8,4,4,1. fgg.</ls>	
True	4	403347	paYcadaSin	<ls>ŚAT. BR. 13,2,5,1.</ls>	
True	4	403367	paYcaDA	<ls>ŚAT. BR. 9,2,2,5.</ls>	
True	4	403370	paYcaDA	<ls>ŚAT. BR. 5,2,4,4.</ls>	
True	4	403381	paYcan	<ls>ŚAT. BR. 3,2,3,12.</ls>	
True	4	403487	paYcapaYcASat	<ls>ŚAT. BR. 13,5,4,11.</ls>	
True	4	403487	paYcapaYcASat	<ls n="ŚAT. BR.">6,2,2,36.</ls>	
fixed	4	403516	paYcapada	<ls>ŚAT. BR. 4,2,5,22. 5,1,13. 2,2,3,14.</ls>	<ls>ŚAT. BR. 4,2,5,22.</ls> <ls n="ŚAT. BR. 4,">5,1,13.</ls> <ls n="ŚAT. BR.">2,2,3,14.</ls>
True	4	403679	paYcama	<ls>ŚAT. BR. 8,6,1,11.</ls>	
fixed	4	403898	paYcarAtra	<ls>ŚAT. BR. 13,6,1,1. 7. 9.</ls>	<ls>ŚAT. BR. 13,6,1,1.</ls> <ls n="ŚAT. BR. 13,6,1,">7.</ls> <ls n="ŚAT. BR. 13,6,1,">9.</ls>
fixed	4	404045	paYcavAtIya	<ls>ŚAT. BR. 5,2,4,4. 9.</ls>	<ls>ŚAT. BR. 5,2,4,4.</ls> <ls n="ŚAT. BR. 5,2,4,">9.</ls>
fixed	4	404065	paYcaviMSa	<ls>ŚAT. BR. 4,6,1,13. 8,4,3,15.</ls>	<ls>ŚAT. BR. 4,6,1,13.</ls> <ls n="ŚAT. BR.">8,4,3,15.</ls>
True	4	404073	paYcaviMSa	<ls>ŚAT. BR. 6,7,2,6.</ls>	
True	4	404073	paYcaviMSa	<ls n="ŚAT. BR.">12,2,3,3.</ls>	
fixed	4	404077	paYcaviMSa	<ls>ŚAT. BR. 10,1,2,8. 9.</ls>	<ls>ŚAT. BR. 10,1,2,8.</ls> <ls n="ŚAT. BR. 10,1,2,">9.</ls>
True	4	404099	paYcaviMSati	<ls>ŚAT. BR. 7,3,1,43.</ls>	
True	4	404099	paYcaviMSati	<ls n="ŚAT. BR.">10,1,2,8.</ls>	
True	4	404125	paYcaviDa	<ls>ŚAT. BR. 10,2,6,16.</ls>	
True	4	404126	paYcaviDa	<ls n="ŚAT. BR.">13,6,1,7.</ls>	
fixed	4	404598	paYcAla	<ls>ŚAT. BR. 13,5,4,7. 8.</ls>	<ls>ŚAT. BR. 13,5,4,7.</ls> <ls n="ŚAT. BR. 13,5,4,">8.</ls>
True	4	404605	paYcAla	<ls>ŚAT. BR. 14,9,1,1.</ls>	
fixed	4	404664	paYcAvatta	<ls>ŚAT. BR. 1,7,2,8. 8,1,12. 11,7,4,4.</ls>	<ls>ŚAT. BR. 1,7,2,8.</ls> <ls n="ŚAT. BR. 1,">8,1,12.</ls> <ls n="ŚAT. BR.">11,7,4,4.</ls>
True	4	404731	paYcASat	<ls>ŚAT. BR. 10,2,4,8.</ls>	
True	4	404816	paYcAha	<ls>ŚAT. BR. 12,2,2,12.</ls>	
True	4	406084	paqbISa	<ls>ŚAT. BR. 14,9,2,13.</ls>	
True	4	406095	paR	<ls>ŚAT. BR. 3,3,3,1. fgg.</ls>	
True	4	406216	paRana	<ls>ŚAT. BR. 3,3,2,19.</ls>	
True	4	406279	paRAyya	<ls>ŚAT. BR. 14,2,1,15.</ls>	
True	4	406305	paRi	<ls>ŚAT. BR. 13,8,2,3.</ls>	
fixed	4	406392	paRqita	<ls>ŚAT. BR. 14,6,4,1. 9,4,16. 17.</ls>	<ls>ŚAT. BR. 14,6,4,1.</ls> <ls n="ŚAT. BR. 14,">9,4,16.</ls> <ls n="ŚAT. BR. 14,9,4,">17.</ls>
True	4	406501	paRya	<ls>ŚAT. BR. 3,3,3,1.</ls>	
True	4	406670	pat	<ls>ŚAT. BR. 3,6,2,6.</ls>	
True	4	406670	pat	<ls n="ŚAT. BR.">4,1,2,26.</ls>	
True	4	406730	pat	<ls>ŚAT. BR. 14,7,1,20.</ls>	
True	4	406750	pat	<ls>ŚAT. BR. 1,7,3,19.</ls>	
True	4	406750	pat	<ls n="ŚAT. BR.">3,8,2,17.</ls>	
True	4	406864	pat	<ls>ŚAT. BR. 3,6,4,12.</ls>	
True	4	406864	pat	<ls n="ŚAT. BR.">14,4,2,5.</ls>	
True	4	406907	pat	<ls>ŚAT. BR. 1,7,1,1.</ls>	
True	4	406907	pat	<ls n="ŚAT. BR.">3,2,4,2.</ls>	
True	4	406996	pat	<ls>ŚAT. BR. 3,4,2,10.</ls>	
fixed	4	407092	pat	<ls>ŚAT. BR. 3,1,2,16. 8,2,14.</ls>	<ls>ŚAT. BR. 3,1,2,16.</ls> <ls n="ŚAT. BR. 3,">8,2,14.</ls>
True	4	407103	pat	<ls>ŚAT. BR. 10,2,1,1.</ls>	
True	4	407106	pat	<ls>ŚAT. BR. 11,5,1,4.</ls>	
True	4	407110	pat	<ls>ŚAT. BR. 1,8,3,14.</ls>	
True	4	407253	pat	<ls>ŚAT. BR. 12,5,2,7.</ls>	
True	4	407411	pat	<ls>ŚAT. BR. 1,5,1,20.</ls>	
True	4	407411	pat	<ls n="ŚAT. BR.">6,2,2,6.</ls>	
True	4	407419	pat	<ls>ŚAT. BR. 3,4,2,10.</ls>	
True	4	407439	pat	<ls>ŚAT. BR. 14,7,1,19.</ls>	
True	4	407443	pat	<ls>ŚAT. BR. 3,2,1,9.</ls>	
True	4	407443	pat	<ls n="ŚAT. BR.">5,5,1,2.</ls>	
True	4	407476	pat	<ls>ŚAT. BR. 3,3,4,15.</ls>	
fixed	4	407492	pat	<ls>ŚAT. BR. 3,6,1,23. 11,4,1,9. 14,6,7,4. 9,28.</ls>	<ls>ŚAT. BR. 3,6,1,23.</ls> <ls n="ŚAT. BR.">11,4,1,9.</ls> <ls n="ŚAT. BR.">14,6,7,4.</ls> <ls n="ŚAT. BR. 14,6,">9,28.</ls>
True	4	407499	pat	<ls>ŚAT. BR. 14,4,1,26.</ls>	
True	4	407650	pataMga	<ls>ŚAT. BR. 14,9,1,19</ls>	
None	4	407650	pataMga	<ls n="ŚAT. BR. 14,">2,14.</ls>	
True	4	407737	pataYcala	<ls>ŚAT. BR. 14,6,3,1</ls>	
None	4	407737	pataYcala	<ls n="ŚAT. BR.">7,1. fgg.</ls>	
fixed	4	408142	pati	<ls>ŚAT. BR. 1,9,2,14. 14,1,2,11. 4,2,5.</ls>	<ls>ŚAT. BR. 1,9,2,14.</ls> <ls n="ŚAT. BR.">14,1,2,11.</ls> <ls n="ŚAT. BR. 14,">4,2,5.</ls>
True	4	408144	pati	<ls>ŚAT. BR. 4,6,7,9.</ls>	
True	4	408372	patIy	<ls>ŚAT. BR. 6,1,3,12.</ls>	
fixed	4	408538	pattra	<ls>ŚAT. BR. 10,2,1,1. 4,5,2. 9,2,3,9. 12,7,2,15.</ls>	<ls>ŚAT. BR. 10,2,1,1.</ls> <ls n="ŚAT. BR. 10,">4,5,2.</ls> <ls n="ŚAT. BR.">9,2,3,9.</ls> <ls n="ŚAT. BR.">12,7,2,15.</ls>
True	4	408540	pattra	<ls>ŚAT. BR. 14,6,3,1.</ls>	
True	4	409164	patnI	<ls>ŚAT. BR. 3,3,1,10.</ls>	
True	4	409164	patnI	<ls n="ŚAT. BR.">4,4,2,13.</ls>	
True	4	409164	patnI	<ls n="ŚAT. BR.">5,3,1,13.</ls>	
True	4	409166	patnI	<ls>ŚAT. BR. 14,3,1,35.</ls>	
False	4	409197	patnIvant	<ls>ŚAT. BR. 11,3,2,1. <is>Tvaṣṭar</is></ls>	<ls>ŚAT. BR. 11,3,2,1.</ls>
True	4	409207	patnISAlA	<ls>ŚAT. BR. 4,6,9,8.</ls>	
True	4	409207	patnISAlA	<ls n="ŚAT. BR.">10,2,3,1.</ls>	
fixed	4	409215	patnIsaMyAja	<ls>ŚAT. BR. 11,1,6,27. 2,1,3.</ls>	<ls>ŚAT. BR. 11,1,6,27.</ls> <ls n="ŚAT. BR. 11,">2,1,3.</ls>
True	4	409334	paT	<ls>ŚAT. BR. 13,4,1,14.</ls>	
True	4	409335	paT	<ls>ŚAT. BR. 13,2,3,2.</ls>	
True	4	409335	paT	<ls n="ŚAT. BR.">1,9,3,2.</ls>	
True	4	409335	paT	<ls n="ŚAT. BR.">5,3,1,2.</ls>	
fixed	4	409336	paT	<ls n="ŚAT. BR.">12,9,1,14. 13,5,3,9. 8,4,6.</ls>	<ls n="ŚAT. BR.">12,9,1,14.</ls> <ls n="ŚAT. BR.">13,5,3,9.</ls> <ls n="ŚAT. BR. 13,">8,4,6.</ls>
True	4	409453	paTanvant	<ls>ŚAT. BR. 13,4,1,15.</ls>	
None	4	409506	paTikft	<ls>ŚAT. BR. 11,1. 5,5. 12,4,4,1.</ls>	
False	4	409639	paTya	<ls>ŚAT. BR. 3,2,3,8. 15,4,5,1,3.</ls>	<ls>ŚAT. BR. 3,2,3,8.</ls> <ls n="ŚAT. BR.">15,4,5,1</ls>
fixed	4	409689	pad	<ls>ŚAT. BR. 7,1,2,1. 4,2,11.</ls>	<ls>ŚAT. BR. 7,1,2,1.</ls> <ls n="ŚAT. BR. 7,">4,2,11.</ls>
True	4	409690	pad	<ls n="ŚAT. BR.">14,1,1,10.</ls>	
True	4	409693	pad	<ls>ŚAT. BR. 14,8,15,10.</ls>	
fixed	4	409750	pad	<ls>ŚAT. BR. 3,4,2,6. 7,4,9.</ls>	<ls>ŚAT. BR. 3,4,2,6.</ls> <ls n="ŚAT. BR. 3,">7,4,9.</ls>
fixed	4	409751	pad	<ls n="ŚAT. BR.">2,6,1,39. 13,8,1,9.</ls>	<ls n="ŚAT. BR.">2,6,1,39.</ls> <ls n="ŚAT. BR.">13,8,1,9.</ls>
True	4	409752	pad	<ls n="ŚAT. BR.">5,3,2,4.</ls>	
True	4	409771	pad	<ls>ŚAT. BR. 11,1,6,7.</ls>	
True	4	409785	pad	<ls>ŚAT. BR. 3,7,1,26.</ls>	
True	4	409786	pad	<ls n="ŚAT. BR.">6,5,2,20.</ls>	
True	4	409787	pad	<ls n="ŚAT. BR.">2,1,2,16.</ls>	
